epoch,loss,mae,val_loss,val_mae
0,59.813411712646484,6.979897975921631,43.24954605102539,6.444142818450928
1,41.55599594116211,6.294191360473633,42.82545852661133,6.411097049713135
2,41.03301239013672,6.252537727355957,42.15690231323242,6.358741760253906
3,40.33892822265625,6.196619510650635,41.37980270385742,6.297341346740723
4,39.560279846191406,6.13346529006958,40.51685333251953,6.228448390960693
5,38.688751220703125,6.06221342086792,39.57013702392578,6.151979446411133
6,37.72800827026367,5.9824323654174805,38.538970947265625,6.067592144012451
7,36.70067596435547,5.895379066467285,37.42458724975586,5.975056171417236
8,35.594581604003906,5.801418304443359,36.22987365722656,5.874229907989502
9,34.39579772949219,5.697040557861328,34.956199645996094,5.764799118041992
10,33.17475891113281,5.587858200073242,33.60203170776367,5.6461262702941895
11,31.779150009155273,5.462213516235352,32.167293548583984,5.517608165740967
12,30.335397720336914,5.329157829284668,30.66278839111328,5.379543781280518
13,28.915496826171875,5.193623065948486,29.098960876464844,5.232176303863525
14,27.319843292236328,5.037581443786621,27.487926483154297,5.075887203216553
15,25.81427574157715,4.884169578552246,25.837074279785156,4.91057825088501
16,24.252534866333008,4.72117280960083,24.155029296875,4.736215114593506
17,22.531936645507812,4.536416530609131,22.45561981201172,4.553276538848877
18,20.83870506286621,4.344580173492432,20.760189056396484,4.363128662109375
19,19.28833770751953,4.160892486572266,19.079639434814453,4.166094779968262
20,17.68206787109375,3.9617884159088135,17.424928665161133,3.962528944015503
21,16.11783218383789,3.762151002883911,15.814476013183594,3.7538223266601562
22,14.578871726989746,3.552760601043701,14.262775421142578,3.541825294494629
23,13.018906593322754,3.3265058994293213,12.778458595275879,3.327514410018921
24,11.823443412780762,3.1431162357330322,11.374009132385254,3.112290859222412
25,10.445161819458008,2.9289228916168213,10.058679580688477,2.896239995956421
26,9.172503471374512,2.7169222831726074,8.843023300170898,2.6846466064453125
27,8.043722152709961,2.5142605304718018,7.735110282897949,2.478513717651367
28,7.039217948913574,2.336426019668579,6.737654685974121,2.2864413261413574
29,6.202960014343262,2.1594104766845703,5.852461338043213,2.107273578643799
30,5.5249552726745605,2.025235891342163,5.076778411865234,1.9463683366775513
31,4.740793228149414,1.8699779510498047,4.406906604766846,1.8026714324951172
32,4.144811630249023,1.7225556373596191,3.838594675064087,1.6731421947479248
33,3.584886074066162,1.585208535194397,3.364154577255249,1.5638718605041504
34,3.1388862133026123,1.4943383932113647,2.981152057647705,1.4687106609344482
35,2.909210205078125,1.4387544393539429,2.6733598709106445,1.3867357969284058
36,2.7776360511779785,1.3769856691360474,2.4257566928863525,1.3183504343032837
37,2.4627017974853516,1.3156858682632446,2.233947992324829,1.2638778686523438
38,2.455716133117676,1.303064227104187,2.088809013366699,1.2209450006484985
39,2.3513708114624023,1.2629706859588623,1.982648253440857,1.1881964206695557
40,2.233062982559204,1.2473373413085938,1.9024854898452759,1.1622484922409058
41,2.1238110065460205,1.196704387664795,1.8456753492355347,1.1430842876434326
42,2.17580246925354,1.2243638038635254,1.8065338134765625,1.1298058032989502
43,2.1163523197174072,1.201081395149231,1.7804479598999023,1.1199113130569458
44,2.1847989559173584,1.2378652095794678,1.760877251625061,1.1123579740524292
