epoch,loss,mae,val_loss,val_mae
0,7.2448410987854,2.132540464401245,2.2553329467773438,1.2820990085601807
1,5.411283493041992,1.8671576976776123,2.2066421508789062,1.2660845518112183
2,3.908323049545288,1.6015431880950928,2.5764248371124268,1.3753381967544556
3,3.9929981231689453,1.6031595468521118,2.2394111156463623,1.277318000793457
4,3.4346654415130615,1.4758480787277222,2.3270926475524902,1.3042680025100708
5,2.6753358840942383,1.3115538358688354,1.8837611675262451,1.1680179834365845
6,2.261836290359497,1.220380425453186,1.965359091758728,1.1959067583084106
7,2.2365798950195312,1.192517638206482,1.6683135032653809,1.1007153987884521
8,2.086503267288208,1.1284363269805908,1.8013986349105835,1.1457488536834717
9,1.801504135131836,1.0781762599945068,1.6904935836791992,1.1088049411773682
10,1.8181626796722412,1.072270154953003,1.584275722503662,1.0719008445739746
11,1.5687686204910278,1.0043996572494507,1.5511537790298462,1.059938669204712
12,1.4242408275604248,0.963613748550415,1.3870407342910767,0.9998381733894348
13,1.3307838439941406,0.9150265455245972,1.3355587720870972,0.9809501767158508
14,1.2377690076828003,0.9005670547485352,1.275255799293518,0.9569743275642395
15,1.2316880226135254,0.8911100625991821,1.1978257894515991,0.9245145320892334
16,1.3223506212234497,0.9244616031646729,1.177886962890625,0.9160534739494324
17,1.130285620689392,0.854362964630127,1.1324899196624756,0.8961423635482788
18,1.2297130823135376,0.8973804116249084,1.077284336090088,0.8712393045425415
19,0.969476580619812,0.794511616230011,1.0569945573806763,0.8616049289703369
20,1.0067811012268066,0.796814501285553,1.0550552606582642,0.860842764377594
21,1.0267966985702515,0.8063338994979858,1.0162949562072754,0.8422688841819763
22,0.9498120546340942,0.7822418212890625,1.0095996856689453,0.8394390344619751
23,0.9402143955230713,0.771731972694397,0.9937416315078735,0.8316535353660583
24,0.9383789896965027,0.7712873220443726,0.9895123243331909,0.8296537399291992
25,0.8906219601631165,0.7493190169334412,0.9737488031387329,0.8200613260269165
26,0.8853748440742493,0.7665696740150452,0.9642744660377502,0.8151429891586304
27,0.8648177981376648,0.7491127252578735,0.9521759748458862,0.8091058135032654
28,0.8601464629173279,0.7378987669944763,0.939096987247467,0.8010799884796143
29,0.7889794111251831,0.7172325253486633,0.9429254531860352,0.8036028146743774
30,0.8197004199028015,0.7273872494697571,0.9303584694862366,0.7963672280311584
31,0.8183146715164185,0.713753342628479,0.9003500938415527,0.7782085537910461
32,0.8330036997795105,0.7247445583343506,0.8896780014038086,0.7752158641815186
33,0.7483341693878174,0.6948168873786926,0.8774451613426208,0.7638633251190186
34,0.7544327974319458,0.7066450119018555,0.8811615109443665,0.7678656578063965
35,0.7727680802345276,0.71604984998703,0.8734568953514099,0.7603408694267273
36,0.7391083240509033,0.6876179575920105,0.8715783953666687,0.7611141204833984
37,0.7337816953659058,0.6844159960746765,0.8711456060409546,0.7615508437156677
38,0.6687151193618774,0.6623746752738953,0.8645937442779541,0.7574949264526367
39,0.673962414264679,0.6632318496704102,0.8658289909362793,0.7601346373558044
40,0.6755204796791077,0.6626695394515991,0.8583582639694214,0.7524213194847107
41,0.6620883941650391,0.6479001641273499,0.8540101647377014,0.7509483695030212
42,0.6501330137252808,0.6587940454483032,0.8508423566818237,0.7511916160583496
43,0.6515936255455017,0.6405988931655884,0.8432120084762573,0.7455753684043884
44,0.6664279103279114,0.6595836877822876,0.8441965579986572,0.749060332775116
45,0.660499632358551,0.6482934355735779,0.8424785733222961,0.7436926960945129
46,0.6368896961212158,0.6428472399711609,0.8435734510421753,0.7481630444526672
47,0.6327419281005859,0.6358299255371094,0.8362911939620972,0.7431175112724304
48,0.6029818654060364,0.6148967146873474,0.8343809247016907,0.7416505813598633
49,0.6466094851493835,0.6312193870544434,0.8250724077224731,0.7323145866394043
50,0.618287980556488,0.6339669823646545,0.8204073905944824,0.7294561862945557
51,0.6073873043060303,0.6194486618041992,0.8178385496139526,0.7264699935913086
52,0.5911531448364258,0.6156054139137268,0.8167628645896912,0.7284136414527893
53,0.5501648187637329,0.5999879240989685,0.8150244951248169,0.7260530591011047
54,0.5699514150619507,0.6003333330154419,0.81730717420578,0.7183583378791809
55,0.5695560574531555,0.6017484068870544,0.8159483671188354,0.730224072933197
56,0.5712783932685852,0.6016921997070312,0.8220846652984619,0.7163795828819275
57,0.5422891974449158,0.5816697478294373,0.8152729868888855,0.7282043695449829
58,0.578594446182251,0.608320415019989,0.8081141710281372,0.7203898429870605
59,0.5013552904129028,0.5596334934234619,0.8095622658729553,0.7174888849258423
60,0.5306412577629089,0.5872540473937988,0.8072605133056641,0.7166162729263306
61,0.49105679988861084,0.56495201587677,0.8037471771240234,0.71666419506073
62,0.5112428665161133,0.5677245855331421,0.8026249408721924,0.7129921317100525
63,0.49317091703414917,0.5597440004348755,0.8045844435691833,0.709546685218811
64,0.5286697745323181,0.5723540782928467,0.7999202609062195,0.7141669392585754
65,0.527079164981842,0.5802643299102783,0.799070417881012,0.7111606001853943
66,0.4940095841884613,0.5516411662101746,0.7957051396369934,0.7095395922660828
67,0.5023830533027649,0.5667080283164978,0.797988772392273,0.7049579620361328
68,0.48829370737075806,0.5475516319274902,0.7926139235496521,0.7095646262168884
69,0.4728046953678131,0.5448263883590698,0.8078015446662903,0.7036783695220947
70,0.49798068404197693,0.5626993775367737,0.7885182499885559,0.7089983224868774
71,0.4584973454475403,0.5470168590545654,0.7953745722770691,0.7022162675857544
72,0.47001585364341736,0.5434933304786682,0.7964668273925781,0.7018808126449585
73,0.467982679605484,0.5471844673156738,0.7858440279960632,0.7008974552154541
74,0.48703980445861816,0.5657874941825867,0.7925468683242798,0.6977027058601379
75,0.44070035219192505,0.5362643599510193,0.780643105506897,0.7029025554656982
76,0.4526655077934265,0.53331059217453,0.7999241948127747,0.6972500085830688
77,0.4653698205947876,0.5301728844642639,0.7916465401649475,0.6985248923301697
78,0.4266146123409271,0.5225555896759033,0.7902346849441528,0.7019428014755249
79,0.432712584733963,0.5185074210166931,0.7871217727661133,0.7015448212623596
80,0.4147270917892456,0.5194454193115234,0.7913057804107666,0.6965469717979431
81,0.409128338098526,0.5081614851951599,0.787159264087677,0.7028833031654358
82,0.46907228231430054,0.5505682229995728,0.7910735011100769,0.7000325918197632
83,0.42789751291275024,0.5242704749107361,0.7854037284851074,0.6963017582893372
